topic_id	mapped_title	timestamp	original	bytes	sha256	final_url	page_title
6	Announcement: All about THE ROOMZ project	20070316091331	http://theroomz.19.forumer.com:80/viewtopic.php?t=6	40575	20b9fe86eee10ca7eeadfad858e2eb46b622d4b780ea0cc7fdb3d27b5970c638	https://web.archive.org/web/20070316091331id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=6	FoROOM ~ View topic - All about THE ROOMZ project
6	Announcement: All about THE ROOMZ project	20070311091501	http://theroomz.19.forumer.com:80/viewtopic.php?t=6&sid=cd20e078ed523ac28eeff5ca6e42fd8e	40579	ac7c7e9e6ca522bc86d22819159f76f4074679c1c493ef4ed38d085389c41d9e	https://web.archive.org/web/20070311091501id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=6&sid=cd20e078ed523ac28eeff5ca6e42fd8e	FoROOM ~ View topic - All about THE ROOMZ project
6	Announcement: All about THE ROOMZ project	20070314005339	http://theroomz.19.forumer.com:80/viewtopic.php?t=6&highlight=&sid=4f84b4d42e4ce4e7283c15c8e9c3b2a6	40579	762768f3e068c678e96919f5c34247f2577d394c532c01ba87538b5dd65b456e	https://web.archive.org/web/20070314005339id_/http://theroomz.19.forumer.com:80/viewtopic.php?t=6&highlight=&sid=4f84b4d42e4ce4e7283c15c8e9c3b2a6	FoROOM ~ View topic - All about THE ROOMZ project
6	Announcement: All about THE ROOMZ project	20070312090200	http://theroomz.19.forumer.com:80/viewtopic.php?t=6&	40579	ac7c7e9e6ca522bc86d22819159f76f4074679c1c493ef4ed38d085389c41d9e	https://web.archive.org/web/20070311091501id_/http://theroomz.19.forumer.com/viewtopic.php?t=6&sid=cd20e078ed523ac28eeff5ca6e42fd8e	FoROOM ~ View topic - All about THE ROOMZ project
