timestamp	original	local_path	sha256	bytes	status
20160502013935	http://www.theroomz.yoyo.pl/danger/map.htm/	originals/recovered/yoyo-by-capture/20160502013935/www.theroomz.yoyo.pl/danger/map.htm/index.html	b5c1f34c047121d3b96abe633f5ef427fada7adf73dd5b20ca5cfca0c143fdf5	25063	existing
20210321135554	http://www.theroomz.yoyo.pl/danger/map.htm/	originals/recovered/yoyo-by-capture/20210321135554/www.theroomz.yoyo.pl/danger/map.htm/index.html	ef0cb09cc7198eddbda7bd35f2e6d25278f2584640bcc08ebf740eebcd60f680	55603	existing
20121102214348	http://www.theroomz.yoyo.pl/data.swf	originals/recovered/yoyo-by-capture/20121102214348/www.theroomz.yoyo.pl/data.swf	91657fb753d5794c5310b25ed9e6d896e67ddb199cff5d8ca7f275410360ae0b	682	existing
20110731043925	http://www.theroomz.yoyo.pl/geninfo.jpg	originals/recovered/yoyo-by-capture/20110731043925/www.theroomz.yoyo.pl/geninfo.jpg	600b2fea533bbdcd98cf9224bd2e0aa9667ad03ed49bbb8142cf4b1e361e3ccf	6994	existing
20110731043924	http://www.theroomz.yoyo.pl/hist.jpg	originals/recovered/yoyo-by-capture/20110731043924/www.theroomz.yoyo.pl/hist.jpg	d823572ee81f861eae7ffa6d36d577eb9d0ac4d16f40ce28d8e2417c5acfeb9b	5168	existing
20110731043924	http://www.theroomz.yoyo.pl/logo2.jpg	originals/recovered/yoyo-by-capture/20110731043924/www.theroomz.yoyo.pl/logo2.jpg	58e0a114c2e5444e59373ade9ad5b81dbc58dd1620d15d72a6d6b306a1372187	49212	existing
20110731043925	http://www.theroomz.yoyo.pl/newroomers.jpg	originals/recovered/yoyo-by-capture/20110731043925/www.theroomz.yoyo.pl/newroomers.jpg	110b208b0d66b54458148ead8f7fb8fe89c0cb4c5b7f04b62ca7e54de8b9224f	6530	existing
20130206164127	http://www.theroomz.yoyo.pl/robots.txt	originals/recovered/yoyo-by-capture/20130206164127/www.theroomz.yoyo.pl/robots.txt	a57960ad3ede12fd3e7542da7a59d74504f9ec05b13b7ad71bdd1ce65eb6ca18	136	existing
20130415095754	http://www.theroomz.yoyo.pl/robots.txt	originals/recovered/yoyo-by-capture/20130415095754/www.theroomz.yoyo.pl/robots.txt	6eed2a4843903fbda1d2d4f243c89a67a0facd56fce4abf992316fc23b60ec3d	33	existing
20121106220606	http://www.theroomz.yoyo.pl/roomz.htm	originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	9d31bf07019eb83c785dbfe55588c3658d67078ee3ebee13b60e8c2935c9ba65	4437	existing
20210428210620	http://www.theroomz.yoyo.pl/roomz.htm	originals/recovered/yoyo-by-capture/20210428210620/www.theroomz.yoyo.pl/roomz.htm	e590f48edec10a2ceca404cd9c48267c5e4a5750ffbe0dae3a2d9b2effe610a7	55629	existing
20210911012327	http://www.theroomz.yoyo.pl/roomz.htm	originals/recovered/yoyo-by-capture/20210911012327/www.theroomz.yoyo.pl/roomz.htm	6cf0bab45a0a53b802672e8c6b0b0e9f627947c70ac2d6aa81c49b020da39c23	55567	existing
20211116064822	http://www.theroomz.yoyo.pl/roomz.htm	originals/recovered/yoyo-by-capture/20211116064822/www.theroomz.yoyo.pl/roomz.htm	cf82687973da92f4ad7675a318f8e062c7238c27cb6717cf662647691a251fd2	54179	existing
20220523160347	http://www.theroomz.yoyo.pl/roomz.htm	originals/recovered/yoyo-by-capture/20220523160347/www.theroomz.yoyo.pl/roomz.htm	5c8c6980356da1edd77c31998a40e16bbeadb658d15fc5b5f9bec5a74c09cddf	55000	existing
20121102214345	http://www.theroomz.yoyo.pl/rrr.htm	originals/recovered/yoyo-by-capture/20121102214345/www.theroomz.yoyo.pl/rrr.htm	a4c9879ccb24639106d6d109553c53bff31cb7b036f5a28e57004097155d0b1e	5397	existing
20110731043940	http://www.theroomz.yoyo.pl/scr/angelav.jpg	originals/recovered/yoyo-by-capture/20110731043940/www.theroomz.yoyo.pl/scr/angelav.jpg	6511800080408e5888743429ac594cf14b793354284154ff5a4f378378f434b5	11840	existing
20121102214727	http://www.theroomz.yoyo.pl/scr/ban.gif	originals/recovered/yoyo-by-capture/20121102214727/www.theroomz.yoyo.pl/scr/ban.gif	cf696bbb942846d3b785c1c93d1f94e690acdfb2aea47f2439a8b8ba0d8f52b9	134	existing
20121021174044	http://www.theroomz.yoyo.pl/scr/devilav.jpg	originals/recovered/yoyo-by-capture/20121021174044/www.theroomz.yoyo.pl/scr/devilav.jpg	ae1eac39872626386f8fbf26eb8881a30b97e2b7d082e9d749174c80f447bcec	13155	existing
20110930161030	http://www.theroomz.yoyo.pl/tricon.ico	originals/recovered/yoyo-by-capture/20110930161030/www.theroomz.yoyo.pl/tricon.ico	202afedd2d51666f26a9223d7e89d0464b29223eb5c39495fea6df28e607b74f	1406	existing
20070920121441	http://www.theroomz.yoyo.pl/yoyo.pnq	originals/recovered/yoyo-by-capture/20070920121441/www.theroomz.yoyo.pl/yoyo.pnq	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	downloaded
20070920121513	http://www.theroomz.yoyo.pl/yoyo.pnq	originals/recovered/yoyo-by-capture/20070920121513/www.theroomz.yoyo.pl/yoyo.pnq	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	downloaded
20070116125329	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070116125329/www.theroomz.yoyo.pl/index.html	e18afb40c0ec6758846cbc6a6680153534b765cc82ee1eb2f614b55046a6161d	1945	downloaded
20070203021337	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070203021337/www.theroomz.yoyo.pl/index.html	4a56035ac413fa76d5ae7e4036e3a2bcbd210375981b08b17e5fb29d1f4feff7	2159	downloaded
20070212155253	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070212155253/www.theroomz.yoyo.pl/index.html	3210e99b4ede8922e13ee6301caec0a02edbd8adcd253dc0a0171b9b1f86c672	2240	downloaded
20070220112352	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070220112352/www.theroomz.yoyo.pl/index.html	bff43a66b5f7f002772ae50f5f7875c1268f8e375e77f5ea50feeef140c20899	2427	downloaded
20070227224035	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070227224035/www.theroomz.yoyo.pl/index.html	7723cb41375e80dff8b56e98babeb2a70a7b5a474515b547bcffe77fe7e0f257	2427	downloaded
20070317075126	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070317075126/www.theroomz.yoyo.pl/index.html	0554eca9bca4fa0027f2a8c5d517eb2efb17e0be95e140571c113f36f7a4b27f	2427	downloaded
20070406210112	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070406210112/www.theroomz.yoyo.pl/index.html	f60fac66ec9fb8bf9396e92c5317ad1d45c41fdb288e54888f6cec88b83b7b71	2597	downloaded
20070408211316	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070408211316/www.theroomz.yoyo.pl/index.html	0e944ef32751a579b42976c3d36de93d04c7b47b3cfc55aa5bf1c2fad008c2a8	2597	downloaded
20070509150102	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070509150102/www.theroomz.yoyo.pl/index.html	d7e84e865eaffbf516dc28b4d24fd1c14347b19318b01266ccda7d0f62d82bbe	2074	downloaded
20070607071432	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070607071432/www.theroomz.yoyo.pl/index.html	cf3b44f85ad74543381e02f9813d8c4f8c7931c8699ced43082f6e725c52c232	2101	downloaded
20070712122744	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070712122744/www.theroomz.yoyo.pl/index.html	343226c8ad4f8a92e21b0bb0455b7aeac317a80c5d6f3cb5297e369c6963e5a2	2272	downloaded
20070817060530	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20070817060530/www.theroomz.yoyo.pl/index.html	d6a2aaf6307474cd4d71fad0ba384166a7b6d81f3904d9bc0a3c4090e82664dd	2654	downloaded
20080126221610	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20080126221610/www.theroomz.yoyo.pl/index.html	50bdf3dee930c9c1d2eb0ad7c75f81ec87a7bb44145a704bd002644d3629e6c2	2424	downloaded
20081217082814	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20081217082814/www.theroomz.yoyo.pl/index.html	27e51170f0212d5b0ad33c3e86b8744221ad9e1f77d7e8647495dde13e905dd2	2474	downloaded
20090228222609	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20090228222609/www.theroomz.yoyo.pl/index.html	e0f0857b24bf46304e6d75d5955f94ba06b2d5f33aae81b0c5faec69550081ab	4179	downloaded
20100109161456	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20100109161456/www.theroomz.yoyo.pl/index.html	4ea636af490244baee1aeed4983dad3ae915a856b81d399ed6a6c12c6a704262	6038	downloaded
20100823213245	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20100823213245/www.theroomz.yoyo.pl/index.html	19a423689040c51a1466bb02cb8e1752ea4acdb6313b56293d93543d8d2c851f	7029	downloaded
20100926143524	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20100926143524/www.theroomz.yoyo.pl/index.html	a536a2359213edc174c956eaa97d020929cf7efca2cb0e506737125ad1ec712f	7023	downloaded
20101118015056	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20101118015056/www.theroomz.yoyo.pl/index.html	0a5cbe41f3ffd634db9b0fa580745590699b52536c32edbca9f49a2f7b53988c	7053	downloaded
20110318160332	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20110318160332/www.theroomz.yoyo.pl/index.html	c66383c3d4d4d908cbac7da131c79bcabd5660bab1a01718938cae85c52c25f8	6909	downloaded
20110423173248	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20110423173248/www.theroomz.yoyo.pl/index.html	015ff02c06c018e82908d14b104e56e6ffe50bdcba3e23e430460f963f87ec6e	6435	downloaded
20110527235026	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20110527235026/www.theroomz.yoyo.pl/index.html	f5bd9035bd5baa637e9cdd7e169c9378ce2cec77d696233ebd053bec16a84a79	6913	downloaded
20110702043102	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20110702043102/www.theroomz.yoyo.pl/index.html	5aa094a5a0fe7cdc89550fae43d10636d3b939903c18c911781aff4755d0c294	6905	downloaded
20110807183838	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20110807183838/www.theroomz.yoyo.pl/index.html	42eb5ca33cb634a9f06dfaa70c09ad9d55509046c6c104ea037ff3119f1a21ca	6437	downloaded
20111120024726	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20111120024726/www.theroomz.yoyo.pl/index.html	91a2f5b5e1ea8fe094dc1062802987e6170f44dadeacb0b17f59aadd23837c0a	7245	downloaded
20111221031733	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20111221031733/www.theroomz.yoyo.pl/index.html	390b23b5eb88e7840f119128cb6163bd2c4381905669eeb125b6cfb8dc2fd54a	7713	downloaded
20120817203529	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20120817203529/www.theroomz.yoyo.pl/index.html	8747baf4cb0ab3f6b409558a755276e3495a1757f96266427fc2f9299c8f973d	7235	downloaded
20130517125147	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	7469fab7de56ce2bafc939e9f5da74c37b584e9c38777759483712125b7c713d	7247	downloaded
20180426031008	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20180426031008/www.theroomz.yoyo.pl/index.html	dc8f3aa1ab779e72ea197bd0a9ac11f1518b6b0a6ed979e77fa26e26242417ba	68748	downloaded
20180427042659	http://www.theroomz.yoyo.pl:80/	originals/recovered/yoyo-by-capture/20180427042659/www.theroomz.yoyo.pl/index.html	faff31c40156da9941965a040a9535514afc8a8c2199a7a3839082a1d2769b97	27765	downloaded
20130214074032	http://www.theroomz.yoyo.pl:80/?	originals/recovered/yoyo-by-capture/20130214074032/www.theroomz.yoyo.pl/index.html	147eac9efbf99257215d011ded6edcc480fb16dc0ce6b3b9ac7af84ca49a4ae9	126	downloaded
20070206062346	http://www.theroomz.yoyo.pl:80/RoomzMain.swf	originals/recovered/yoyo-by-capture/20070206062346/www.theroomz.yoyo.pl/RoomzMain.swf	61c728f54f9552744edc19f22b152a7ed89854b45891316957eaeaf763d4add9	11034	downloaded
20071114203520	http://www.theroomz.yoyo.pl:80/cannon.txt	originals/recovered/yoyo-by-capture/20071114203520/www.theroomz.yoyo.pl/cannon.txt	99e085eb73485979e7b53ad556db8029c2098b51b2d42618d2ca605ddf998f39	345	downloaded
20090831150516	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20090831150516/www.theroomz.yoyo.pl/donate/index.html	ab2ceda1877f6bfcd409f7b3d8188d5dff7b5641925ebd1d7065bb524447b413	11552	downloaded
20100110004431	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20100110004431/www.theroomz.yoyo.pl/donate/index.html	d81f1aadc430fa9d17ee1124716985e60094ea6ec4862c59ba2a1cccf1d73444	11544	downloaded
20110617191643	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20110617191643/www.theroomz.yoyo.pl/donate/index.html	96ab4c2fd0aea142338c2cbf05fc35b580b6c7b080b2935c0543ae2ce1d08f7d	12141	downloaded
20110722121852	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20110722121852/www.theroomz.yoyo.pl/donate/index.html	83c208545fbc0aa76b8eada7f1120691c32df6842dc259a3a7bfd161dc151376	12629	downloaded
20110817045853	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20110817045853/www.theroomz.yoyo.pl/donate/index.html	cebac9304ce222df8161f157e54660af129e0385e0d02891746f3535aaad53b7	12133	downloaded
20110822120753	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20110822120753/www.theroomz.yoyo.pl/donate/index.html	a6c505842105192d9a951398bf7b4219ffe24717e01341d12a5f59703f06bc8f	12129	downloaded
20130505064621	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	1f944b5cfa4e4cd5b55097855d918d411805c501f02dc951dda8f4a2a6374813	12931	downloaded
20130605185033	http://www.theroomz.yoyo.pl:80/donate/	originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	baecaf51c585c54e0164b1410c6e19855fb76142971d43e9b332a6794f9e0534	12933	downloaded
20080502181650	http://www.theroomz.yoyo.pl:80/hof.htm	originals/recovered/yoyo-by-capture/20080502181650/www.theroomz.yoyo.pl/hof.htm	84f61c6b1cc28b89085131c06c65f5871c0558e7871369009fbb471074d7e388	4437	downloaded
20080916183819	http://www.theroomz.yoyo.pl:80/hof.htm	originals/recovered/yoyo-by-capture/20080916183819/www.theroomz.yoyo.pl/hof.htm	118388610a1e32684eccde7352aebb7cff436100702bb81386562bf9a628ab83	5539	downloaded
20070325124032	http://www.theroomz.yoyo.pl:80/logo.jpg	originals/recovered/yoyo-by-capture/20070325124032/www.theroomz.yoyo.pl/logo.jpg	b76211c73c0cb6c66a72d613d8db2ffbb52ecaa329cc09da57c1644080da4ca3	30740	downloaded
20071121144203	http://www.theroomz.yoyo.pl:80/paper/	originals/recovered/yoyo-by-capture/20071121144203/www.theroomz.yoyo.pl/paper/index.html	b71deb6d2f18ae23547a9e98209f796045a73a02e18f4e094344af451252b144	3453	downloaded
20070703063940	http://www.theroomz.yoyo.pl:80/robots.txt	originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/robots.txt	86b18ac4328ba70727a66a0a357074ad6d68fc1d897a68a3f7ae8826d181061e	25	downloaded
20070817060529	http://www.theroomz.yoyo.pl:80/robots.txt	originals/recovered/yoyo-by-capture/20070817060529/www.theroomz.yoyo.pl/robots.txt	6eed2a4843903fbda1d2d4f243c89a67a0facd56fce4abf992316fc23b60ec3d	33	downloaded
20070212145101	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070212145101/www.theroomz.yoyo.pl/roomz.htm	326006a09afd8a8fecb00c0dc12ce8e747e6c9ee12c5ee4aea79e9df3789f943	1890	downloaded
20070220112512	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070220112512/www.theroomz.yoyo.pl/roomz.htm	eba64f669c7cb0ef8d39e5a16eaf544278d8ad47ce0f083707b1b3035f1f01ba	2254	downloaded
20070227224047	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070227224047/www.theroomz.yoyo.pl/roomz.htm	96dc42201988dda4797a21a624af8dd0d0718c0618ed7bc4ef1f68cc4d7363d6	2291	downloaded
20070307144359	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070307144359/www.theroomz.yoyo.pl/roomz.htm	3fcdc50da911e8ebe43995dbdd55dc889d84aa8036a25932aaf7dd072cfec6ab	2291	downloaded
20070315080611	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070315080611/www.theroomz.yoyo.pl/roomz.htm	b59642bd1ff64861144afa8fb6a78fcf3bed0e6cac95f8ad4c82efb11864e373	2291	downloaded
20070323131613	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070323131613/www.theroomz.yoyo.pl/roomz.htm	5ac5a4ae32f308c761988e8dc89d9fa4f29599638135e83d7cda657cc71b479a	1723	downloaded
20070408021203	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070408021203/www.theroomz.yoyo.pl/roomz.htm	377d419c1867936d6f26ca77d187ec352650d7adbc21d6e6b8805dc70240c0ed	2461	downloaded
20070509150022	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070509150022/www.theroomz.yoyo.pl/roomz.htm	066de84e2578b26f8100fb9e82d16984814f433d395a746a21189c32a45ed3c1	1926	downloaded
20070525170113	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070525170113/www.theroomz.yoyo.pl/roomz.htm	ea0e990672e282769eb5128ff817c726819996b7ff1494195404654a4ea49e29	2732	downloaded
20070703063940	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070703063940/www.theroomz.yoyo.pl/roomz.htm	3b1d0ff0cf8691739c9f55596f60425f47ad87778353d1576d72f2529eb34bec	2856	downloaded
20070819111804	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20070819111804/www.theroomz.yoyo.pl/roomz.htm	6be8721ef1046bdf0ed91c3441da02caf9ceb99fe5df1bbc4b5b6ee242d05d10	1429	downloaded
20080214234114	http://www.theroomz.yoyo.pl:80/roomz.htm	originals/recovered/yoyo-by-capture/20080214234114/www.theroomz.yoyo.pl/roomz.htm	3effb05e5b093ebeffcc1c659d2312261d130b7e258e60458e7d308f206895ca	1199	downloaded
20070326021828	http://www.theroomz.yoyo.pl:80/scr/scr01.jpg	originals/recovered/yoyo-by-capture/20070326021828/www.theroomz.yoyo.pl/scr/scr01.jpg	ef845eb1f09dfd39e98492a2b0298261f873aaf8f9da9bf6cec46edea0e44ff2	72939	downloaded
20070326021907	http://www.theroomz.yoyo.pl:80/scr/scr02.jpg	originals/recovered/yoyo-by-capture/20070326021907/www.theroomz.yoyo.pl/scr/scr02.jpg	f157f032398ea0f9f2e0d3b8e0aa5662e125101da5295f96991cc662b83835ba	71446	downloaded
20071128034207	http://www.theroomz.yoyo.pl:80/this/	originals/recovered/yoyo-by-capture/20071128034207/www.theroomz.yoyo.pl/this/index.html	a733ad6f1a509ee243510273f92884c2532fe0cfd82b1a36ec4dedbe526ddfa7	376	downloaded
20071129231525	http://www.theroomz.yoyo.pl:80/this/lesson.htm	originals/recovered/yoyo-by-capture/20071129231525/www.theroomz.yoyo.pl/this/lesson.htm	b77613cf2d00591b7edff1c3f4336a1666ebd993e071d9f5dda7d2580c910ac0	527	downloaded
20080204150434	http://www.theroomz.yoyo.pl:80/this/lesson.htm	originals/recovered/yoyo-by-capture/20080204150434/www.theroomz.yoyo.pl/this/lesson.htm	399fb2d5e9b0ef84683209df747a35a990e325898ae439873f27c7d0347971fe	297	downloaded
20071018092116	http://www.theroomz.yoyo.pl:80/yoyo.pnq	originals/recovered/yoyo-by-capture/20071018092116/www.theroomz.yoyo.pl/yoyo.pnq	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	downloaded
