timestamp	page	raw	absolute	snapshot
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://img206.imageshack.us/img206/4038/menuactiveuv8.png)	http://img206.imageshack.us/img206/4038/menuactiveuv8.png)	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://img256.imageshack.us/img256/3198/theroomz0707ih0.swf	http://img256.imageshack.us/img256/3198/theroomz0707ih0.swf	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/	http://jugarjuegosescape.blogspot.com/	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/escapa-de-la-sauna.htm	http://jugarjuegosescape.blogspot.com/2008/11/escapa-de-la-sauna.htm	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/escapa-de-la-sauna.html	http://jugarjuegosescape.blogspot.com/2008/11/escapa-de-la-sauna.html	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/escape-game.htm	http://jugarjuegosescape.blogspot.com/2008/11/escape-game.htm	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/escape-game.html	http://jugarjuegosescape.blogspot.com/2008/11/escape-game.html	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/por-favor-lea-las-siguientes.htm	http://jugarjuegosescape.blogspot.com/2008/11/por-favor-lea-las-siguientes.htm	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/por-favor-lea-las-siguientes.html	http://jugarjuegosescape.blogspot.com/2008/11/por-favor-lea-las-siguientes.html	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/room.htm	http://jugarjuegosescape.blogspot.com/2008/11/room.htm	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/2008/11/room.html	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/feeds/2026661785595368149/comments/default	http://jugarjuegosescape.blogspot.com/feeds/2026661785595368149/comments/default	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/feeds/posts/default	http://jugarjuegosescape.blogspot.com/feeds/posts/default	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/feeds/posts/default?alt	http://jugarjuegosescape.blogspot.com/feeds/posts/default?alt	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://jugarjuegosescape.blogspot.com/feeds/posts/default?alt=rss	http://jugarjuegosescape.blogspot.com/feeds/posts/default?alt=rss	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://pagead2.googlesyndication.com/pagead/show_ads.js	http://pagead2.googlesyndication.com/pagead/show_ads.js	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://technorati.com/tag/escape	http://technorati.com/tag/escape	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
