file	timestamp	original_url	bytes	sha256	fetched_url
cannon.txt	20071114203520	http://www.theroomz.yoyo.pl:80/cannon.txt	345	99e085eb73485979e7b53ad556db8029c2098b51b2d42618d2ca605ddf998f39	https://web.archive.org/web/20071114203520id_/http://www.theroomz.yoyo.pl:80/cannon.txt
robots-yoyo-20070703.txt	20070703063940	http://www.theroomz.yoyo.pl:80/robots.txt	25	86b18ac4328ba70727a66a0a357074ad6d68fc1d897a68a3f7ae8826d181061e	https://web.archive.org/web/20070703063940id_/http://www.theroomz.yoyo.pl:80/robots.txt
robots-yoyo-20070817.txt	20070817060529	http://www.theroomz.yoyo.pl:80/robots.txt	33	6eed2a4843903fbda1d2d4f243c89a67a0facd56fce4abf992316fc23b60ec3d	https://web.archive.org/web/20070817060529id_/http://www.theroomz.yoyo.pl:80/robots.txt
robots-org-20070622.txt	20070622002441	http://www.theroomz.org:80/robots.txt	893	ad0d4c935ef0f2a1b97322bf3e2e07a8b5bfc12f86f5ff3f9558d8fed3560706	https://web.archive.org/web/20070622002441id_/http://www.theroomz.org:80/robots.txt
robots-org-20071028.txt	20071028072751	http://www.theroomz.org:80/robots.txt	899	b4086d6b3ed90b7c19a993582135790cc55e396c9493b9fddd6d104db5058177	https://web.archive.org/web/20071028072751id_/http://www.theroomz.org:80/robots.txt
robots-dreamward-20141225.txt	20141225011300	http://dreamwardgames.com/theroomz//robots.txt	32	9232f167acfddc21530147c3203abd85c7b99f66195f3d64e7706215f97814cd	https://web.archive.org/web/20141225011300id_/http://dreamwardgames.com/theroomz//robots.txt
