timestamp	archived_page	href	label	saved_snapshot
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#walkthrough	The Roomz Walkthrough	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#walkthrough	Walkthrough Guide	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://www.theroomz.yoyo.pl/danger/map.htm/	http://www.theroomz.yoyo.pl/danger/map.htm/	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	#Comment_Panel_1	1	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=2&r=-8&m=818	2	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=3&r=-7&m=818	3	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=4&r=-6&m=818	4	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=5&r=-5&m=818	5	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=6&r=-4&m=818	6	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=7&r=-3&m=818	7	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	/mt4/ct.cgi?__mode=xomment&id=1337&s=100&p=8&r=-2&m=818	8	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	#Comment_Panel_9	9	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120824	February 13, 2007 1:20 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120825	February 13, 2007 1:22 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120826	February 13, 2007 1:35 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120828	February 13, 2007 1:44 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120829	February 13, 2007 1:56 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120831	February 13, 2007 2:03 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120832	February 13, 2007 2:09 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120833	February 13, 2007 2:14 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120836	February 13, 2007 2:16 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120837	February 13, 2007 2:25 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120838	February 13, 2007 2:28 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120840	February 13, 2007 2:34 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120842	February 13, 2007 2:36 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120843	February 13, 2007 2:38 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120844	February 13, 2007 2:39 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120845	February 13, 2007 2:43 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120846	February 13, 2007 2:43 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120847	February 13, 2007 2:47 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120850	February 13, 2007 3:09 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120851	February 13, 2007 3:11 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120852	February 13, 2007 3:11 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://cerulean.st	Cerulean	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120853	February 13, 2007 3:21 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120854	February 13, 2007 3:23 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120855	February 13, 2007 3:24 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/rushafx	rush	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/rushafx		research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120857	February 13, 2007 3:30 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120858	February 13, 2007 3:31 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120859	February 13, 2007 3:31 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120860	February 13, 2007 3:33 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120861	February 13, 2007 3:40 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://tehblog.co.uk	crab	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120862	February 13, 2007 3:40 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120864	February 13, 2007 3:45 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120865	February 13, 2007 3:45 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
