discovered_url	timestamp	archived_original	kind	bytes	sha256	saved_file
http://ad.yoyo.pl/img/kill.png	20130117133714	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130117133714__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130117201907	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130117201907__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130118185259	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130118185259__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130120115030	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130120115030__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130122204910	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130122204910__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130123200927	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130123200927__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130123200930	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130123200930__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130124070938	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130124070938__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130124214246	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130124214246__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130125004956	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130125004956__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130125190632	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130125190632__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130127211220	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130127211220__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130128071023	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130128071023__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130128101452	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130128101452__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130129001646	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130129001646__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130129193750	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130129193750__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130129210159	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130129210159__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130130111932	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130130111932__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130130131537	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130130131537__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130131200517	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130131200517__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130201184510	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130201184510__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130201212259	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130201212259__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130203171220	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130203171220__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130206005311	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130206005311__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130206070853	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130206070853__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130211161207	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130211161207__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130211212451	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130211212451__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130213025546	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130213025546__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130213084233	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130213084233__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130214014944	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130214014944__12d4283a0ad0__kill.png
